Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Children,TotalSpend,KMeans_Cluster,DBSCAN_Cluster,PCA1,PCA2
Master,Married,27159.0,1,1,2014-03-29,33,17,0,3,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0,52,2,21,2,0,-1.9250549705252216,-0.03636995426074384
2n Cycle,Single,39548.0,1,1,2014-03-31,87,15,4,10,3,4,18,2,1,1,3,3,0,0,0,0,0,0,0,62,2,54,1,0,-1.4893223602905727,1.2879450944331345
Graduation,Single,21474.0,1,0,2014-04-08,0,6,16,24,11,0,34,2,3,1,2,7,1,0,0,0,0,0,1,36,1,91,0,0,-1.514447351466325,-2.08738942140771
PhD,Single,60504.0,0,1,2014-02-07,73,458,0,24,6,4,34,2,6,2,8,6,0,0,0,0,0,0,0,54,1,526,1,0,0.05801124089397027,0.16412860656156658
Graduation,Married,22419.0,0,0,2013-04-18,74,30,3,47,19,21,42,1,3,2,2,8,0,0,0,0,0,0,0,62,0,162,0,0,-0.5015084488376619,-0.06387606227065631
Master,Married,81698.0,0,0,2013-11-06,4,179,28,520,111,123,47,1,3,8,13,1,0,0,0,0,0,0,1,76,0,1008,3,0,1.9197382983142413,0.61327711917418
Graduation,Together,43462.0,1,1,2012-09-12,50,90,17,97,15,6,15,6,4,1,5,8,0,0,0,0,0,0,0,73,2,240,1,0,-1.0927241081089059,1.7219555665901531
PhD,Single,54880.0,1,0,2013-03-01,57,308,85,137,102,45,118,2,6,2,11,5,0,0,0,0,0,0,0,47,1,795,0,0,0.13917183447965983,-0.5262079769014534
Graduation,Married,79908.0,0,0,2013-04-05,30,557,129,761,29,185,111,1,5,6,7,2,0,0,1,0,0,0,0,43,0,1772,3,0,2.359102602305592,-1.4706379326306354
2n Cycle,Married,15315.0,0,0,2013-08-03,27,7,4,13,15,8,17,2,2,0,4,5,0,0,0,0,0,0,0,55,0,64,0,0,-0.851123968805616,-1.0722395986922513
Graduation,Together,87771.0,0,1,2013-05-22,61,1492,38,287,50,57,33,1,5,10,4,6,0,1,1,1,1,0,1,66,1,1957,3,0,2.342607950971662,1.0689310471465088
Graduation,Married,33039.0,1,0,2013-09-09,4,30,8,12,8,8,12,1,2,0,4,5,0,0,0,0,0,0,0,47,1,78,2,0,-1.1446187345310448,-1.195456398412206
Graduation,Single,81741.0,0,0,2013-06-16,75,249,153,940,58,134,38,0,6,6,7,2,0,0,0,0,0,0,0,45,0,1572,3,0,2.2162137052160293,-0.8694737154493855
Master,Together,71499.0,0,1,2013-06-25,12,465,25,132,136,0,37,2,8,3,13,4,0,0,0,0,0,0,0,54,1,795,2,0,0.5925672803016613,-0.3716515802598585
2n Cycle,Married,62466.0,0,1,2014-01-15,13,129,129,259,168,121,83,5,6,3,12,4,0,0,0,0,0,0,0,55,1,889,2,0,0.49182487845451334,-0.3498431798867471
PhD,Divorced,48799.0,0,1,2013-11-05,9,174,18,81,28,6,24,3,3,2,7,3,0,0,0,0,0,0,0,62,1,331,2,0,-0.3519620267911659,0.016110759150597002
PhD,Together,52157.0,0,1,2014-06-07,48,189,2,29,3,2,40,2,3,2,5,4,0,0,0,0,0,0,0,75,1,265,1,0,-0.20475656105879347,1.3443300134469305
Graduation,Single,66565.0,0,1,2012-12-05,80,747,10,161,65,40,42,4,4,2,9,8,0,0,0,0,0,0,0,63,1,1065,1,0,0.8676432981176568,0.9086461933800712
Master,Together,29298.0,1,1,2013-09-07,60,6,0,2,2,0,1,1,1,0,2,5,0,0,0,0,0,0,0,74,2,11,1,0,-1.6565106808196215,1.8001167253002102
Graduation,Single,47691.0,0,1,2013-07-05,43,14,0,3,0,0,4,1,1,0,2,6,0,0,0,0,0,0,0,46,1,21,0,0,-0.8667129417364737,-0.7826065968399494
Graduation,Together,38200.0,1,1,2012-12-07,19,12,0,4,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,55,2,17,2,0,-1.6424978934590213,0.10796062741742916
Graduation,Married,44989.0,0,1,2012-09-12,26,98,0,106,49,10,106,5,5,1,5,6,0,0,0,0,0,0,0,51,1,369,2,0,-0.5104098373688473,-0.6163857064137848
PhD,Married,38443.0,1,1,2014-01-27,58,32,0,5,0,0,1,2,1,0,3,7,0,0,0,0,0,0,0,57,2,38,1,0,-1.5878858854890125,0.6389735233283523
2n Cycle,Single,38593.0,1,0,2013-09-13,42,51,12,49,17,24,24,3,4,1,3,8,0,0,0,0,0,0,0,47,1,177,0,0,-0.903181332946905,-0.7811535739843314
PhD,Together,64413.0,0,1,2013-08-01,27,200,5,44,0,10,20,1,5,1,5,5,0,0,0,0,0,0,0,55,1,279,2,0,-0.11084247835697311,-0.19758084465626552
Master,Married,36959.0,1,0,2013-10-02,56,25,6,25,6,0,0,2,2,0,3,8,0,0,0,0,0,0,0,44,1,62,0,0,-1.0925204828979755,-0.8642681636320031
PhD,Married,61996.0,0,1,2013-01-31,27,1050,12,144,0,0,24,3,6,4,8,5,0,1,0,1,1,0,1,48,1,1230,3,0,0.7750270080534614,-0.7080941010115565
Graduation,Married,51287.0,1,1,2014-04-01,10,117,0,22,13,0,30,3,4,1,3,7,0,0,0,0,0,0,0,57,2,182,2,0,-1.1413193576057608,0.24466279658059
Graduation,Married,13260.0,1,1,2013-08-23,48,9,4,17,10,2,7,4,3,0,3,8,0,0,0,0,0,0,0,55,2,49,0,0,-2.1873874081588656,0.23443174103546835
PhD,Together,47472.0,1,1,2013-09-16,39,56,0,11,0,0,8,2,2,0,4,5,0,0,0,0,0,0,0,59,2,75,2,0,-1.319693812332241,0.6498086405876461
Master,Together,54603.0,1,1,2013-07-09,85,145,13,46,17,2,4,6,4,2,4,7,0,0,0,0,0,0,0,69,2,227,1,0,-0.8813511104193277,1.8602578729455228
PhD,Married,45207.0,1,1,2012-11-10,64,203,0,10,0,0,2,5,3,1,6,6,0,1,0,0,0,0,0,51,2,215,1,0,-1.3013130302728646,0.31882919984704516
Graduation,Together,40689.0,0,1,2013-03-18,69,270,3,27,39,6,99,7,7,1,5,8,0,0,0,0,0,0,0,74,1,444,1,0,-0.2891702649078619,1.4080815047436783
2n Cycle,Together,47821.0,1,1,2013-10-20,54,9,0,16,6,6,10,1,1,0,3,8,0,0,0,0,0,0,0,58,2,47,1,0,-1.349266995142361,0.7307625141302508
Master,Married,27450.0,0,0,2013-04-15,57,37,12,23,8,11,52,1,2,1,3,7,0,0,0,0,0,0,0,74,0,143,1,0,-0.28400884505893076,0.6471803885047122
Graduation,Together,39453.0,1,0,2014-04-03,64,46,0,7,0,0,2,2,2,0,3,6,0,0,0,0,0,0,0,42,1,55,0,0,-1.0608320284960775,-0.9096785733956836
2n Cycle,Together,26850.0,1,1,2014-04-18,10,31,1,13,7,2,9,4,2,1,4,4,0,0,0,0,0,0,0,54,2,63,2,0,-1.870642033402732,-0.12606841057765805
Graduation,Widow,79800.0,0,0,2012-09-23,65,1060,21,530,32,0,224,1,5,11,5,3,1,0,1,1,0,0,1,70,0,1867,3,0,2.739400415517803,0.783965500550021
Master,Married,61794.0,0,1,2013-09-14,74,264,47,188,54,47,11,2,4,4,10,2,0,0,0,0,0,0,0,64,1,611,1,0,0.28122885471711534,0.8887214451514733
Graduation,Together,53863.0,0,1,2014-05-17,4,399,4,30,6,4,30,3,7,1,7,7,0,1,0,0,0,0,0,70,1,473,2,0,-0.001052304635668561,0.5642411637097388
Graduation,Together,24221.0,0,0,2013-08-20,94,8,9,9,2,5,22,1,1,1,3,4,0,0,0,0,0,0,0,66,0,55,1,0,-0.5294136943460829,0.42946916861158463
PhD,Single,39684.0,1,0,2012-10-12,41,19,0,35,6,4,17,2,2,1,2,7,0,0,0,0,0,1,1,41,1,81,0,0,-1.0415187602698224,-1.2077452525762689
Master,Married,92163.0,0,0,2012-12-12,25,817,183,797,106,163,20,0,5,11,5,2,0,0,1,1,0,0,1,50,0,2086,3,0,3.051432598328879,-0.946450480955849
Master,Single,69882.0,0,0,2013-11-10,94,292,127,635,132,127,165,1,3,7,9,1,0,0,0,0,0,0,0,60,0,1478,3,0,1.9948529457323634,0.30200150883451776
Graduation,Together,33178.0,1,0,2014-01-30,9,12,6,2,11,2,16,1,1,0,3,4,0,0,0,0,0,0,0,48,1,49,2,0,-1.161282419638896,-1.0741445938587981
PhD,Married,59973.0,0,0,2013-09-11,47,130,30,168,20,34,0,1,3,4,7,1,0,0,0,0,0,0,0,53,0,382,0,0,0.5154989047918257,-0.7241846457324697
Master,Together,17459.0,1,0,2013-09-19,12,6,4,16,3,10,30,3,3,1,2,7,0,0,0,0,0,0,1,50,1,69,0,0,-1.4868256438340304,-1.0052435971306104
Graduation,Divorced,23910.0,1,0,2012-10-26,80,16,12,18,7,1,13,1,2,0,3,7,0,0,0,0,0,0,0,56,1,67,0,0,-1.266060721015282,0.1373092577628594
Master,Married,42169.0,1,1,2013-10-19,20,19,0,9,0,0,2,2,1,0,3,8,0,0,0,0,0,0,0,56,2,30,2,0,-1.5253910805620683,0.2143446541332332
2n Cycle,Married,26224.0,1,0,2013-06-04,39,4,7,15,13,9,15,3,2,1,3,6,0,0,0,0,0,0,0,47,1,63,0,0,-1.3146050190012935,-0.8913923165736839
Graduation,Together,31089.0,1,0,2012-08-17,57,31,3,31,2,8,4,3,3,0,4,8,0,0,0,0,0,0,0,44,1,79,0,0,-1.2115818649306276,-0.8924898369027626
Graduation,Single,30081.0,0,1,2013-02-21,27,36,0,2,0,0,4,1,1,0,3,7,0,0,0,0,0,0,0,64,1,42,2,0,-1.0748022472250192,0.21494205725234458
Graduation,Together,62807.0,0,1,2012-08-31,83,526,28,135,10,21,99,3,5,3,12,5,0,0,0,0,0,0,0,65,1,819,1,0,0.5383378858907981,1.0554311402686507
Graduation,Single,72906.0,0,0,2013-09-17,79,400,32,519,71,75,54,1,3,4,9,1,0,0,0,0,0,0,0,70,0,1151,3,0,1.8168539281408043,0.8787859114608946
PhD,Married,61467.0,0,2,2012-12-09,69,410,16,114,0,5,49,3,5,2,10,5,0,0,0,0,0,0,0,77,2,594,1,0,-0.25013809833607237,2.3105106042129426
Master,Together,49618.0,1,1,2013-01-26,77,80,3,26,4,2,14,4,3,1,3,7,0,0,0,0,0,0,0,59,2,129,1,0,-1.2059760460806555,1.0419706642796898
Master,Single,21888.0,1,0,2012-12-29,15,88,10,46,2,3,64,4,5,1,2,10,0,0,0,0,0,0,1,39,1,213,0,0,-1.3416642467754187,-1.7235606549939642
Graduation,Widow,42429.0,0,1,2014-02-11,99,55,0,6,2,0,4,2,1,1,3,5,0,0,0,0,0,0,0,52,1,67,1,0,-0.8706962844950844,0.16432445360712192
Graduation,Divorced,26150.0,2,1,2013-03-11,61,5,1,13,3,5,1,1,1,0,3,7,0,0,0,0,0,0,0,69,3,28,1,0,-2.4007405169458425,1.9919530431270924
Basic,Married,30801.0,0,1,2012-10-26,23,8,4,5,15,2,11,2,1,0,3,7,0,0,0,0,0,0,0,50,1,45,0,0,-1.1985290576291918,-0.8089931256432299
Graduation,Married,81168.0,0,0,2014-05-07,84,410,0,592,147,22,22,1,6,4,7,3,0,0,0,1,0,0,0,60,0,1193,3,0,1.9534784109839485,0.27596996814719643
Master,Single,26877.0,0,0,2013-08-19,74,101,13,76,20,18,40,2,3,1,6,6,0,0,0,0,0,0,0,56,0,268,0,0,-0.34552967159094133,-0.4587055493157668
Master,Widow,45006.0,0,0,2013-07-18,90,162,25,53,16,0,10,1,3,1,7,3,0,0,0,0,0,0,0,81,0,266,1,0,0.33462910933142265,1.5841465159263366
Basic,Married,18978.0,1,0,2012-12-11,41,2,8,1,4,7,15,1,1,0,3,8,0,0,0,0,0,0,0,52,1,37,0,0,-1.4604295862327004,-0.5654461864100789
Graduation,Married,22574.0,2,1,2013-10-28,28,25,0,8,2,0,2,2,2,0,3,7,0,0,0,0,0,0,0,58,3,37,2,0,-2.5924364622054297,0.8633181143679993
PhD,Single,48240.0,0,0,2012-11-09,73,389,91,248,64,49,41,3,6,3,13,5,0,0,0,0,0,0,1,56,0,882,3,0,0.8088277170897317,-0.33000808337216175
Graduation,Married,45837.0,1,1,2013-07-26,88,215,13,87,17,17,24,5,6,2,5,7,0,0,0,0,0,0,0,51,2,373,1,0,-1.1143614766404828,0.5617423167395525
Master,Single,35791.0,2,1,2013-05-06,94,27,0,5,0,0,3,2,1,0,3,8,0,0,0,0,0,0,0,60,3,35,1,0,-2.2545752247563033,1.7474433117624333
PhD,Together,162397.0,1,1,2013-06-03,31,85,1,16,2,1,2,0,0,0,1,1,0,0,0,0,0,0,0,49,2,107,3,-1,1.2998908029799816,0.6111483349682995
Graduation,Widow,54162.0,1,1,2013-03-18,31,5,6,10,6,5,10,1,1,0,3,4,0,0,0,0,0,0,0,47,2,42,2,0,-1.3222965403250204,-0.23384965481309933
Master,Married,30522.0,0,1,2012-08-17,6,179,8,83,19,11,26,5,1,2,9,2,0,0,0,0,0,0,0,65,1,326,2,0,-0.7547235975840298,0.07929755123476731
PhD,Married,54456.0,0,1,2013-07-11,23,352,0,27,10,0,15,3,6,1,7,6,0,0,0,0,0,0,0,64,1,404,2,0,-0.1191323304040729,0.33346895206215477
Graduation,Single,31632.0,0,0,2013-07-14,92,17,8,12,11,15,32,1,2,1,2,7,0,0,0,0,0,0,0,54,0,95,0,0,-0.43637495298071555,-0.3898108145525309
Graduation,Widow,72298.0,0,0,2014-03-10,52,625,35,169,58,17,35,1,4,3,6,1,0,1,1,0,0,0,0,76,0,939,3,0,1.6337209446143368,1.0299502183307945
2n Cycle,Single,36975.0,1,0,2013-12-28,50,10,6,11,0,4,2,1,1,0,3,7,0,0,0,0,0,0,0,47,1,33,0,0,-1.093328887390774,-0.7119865934125927
2n Cycle,Married,72635.0,0,0,2013-06-03,54,390,22,323,104,35,107,1,6,8,6,3,0,0,0,1,0,0,0,70,0,981,3,0,1.6253511545278458,0.6282586530763938
Graduation,Married,13624.0,1,0,2013-01-20,93,10,2,15,2,1,6,2,2,0,3,6,0,0,0,0,0,0,0,49,1,36,0,0,-1.6093264456178062,-0.2945657866814905
Graduation,Single,84196.0,0,1,2013-06-03,56,215,63,507,231,31,190,1,8,4,7,3,0,0,0,0,0,0,0,50,1,1237,3,0,1.326890850044673,-0.1338405555179755
Graduation,Together,70971.0,0,1,2012-09-21,28,1001,17,572,93,125,17,7,11,11,5,7,0,0,0,0,0,0,1,65,1,1825,3,0,1.7934113279284565,0.5606565344848514
PhD,Divorced,34487.0,1,1,2012-09-06,94,19,18,33,24,1,8,3,3,0,3,9,0,0,0,0,0,0,0,48,2,103,1,0,-1.6975467513728173,0.3358892592519942
Graduation,Single,28769.0,1,0,2012-12-18,76,41,5,129,10,3,3,3,4,1,4,9,0,0,0,0,0,0,0,48,1,191,0,0,-1.102581024738879,-0.43599150506954026
PhD,Married,69084.0,1,0,2013-11-19,43,1181,107,199,39,30,30,2,7,3,13,8,0,0,0,0,0,0,0,55,1,1586,3,0,1.3945209793805389,-0.008498856512179914
PhD,Together,65488.0,0,0,2014-06-13,46,603,45,207,36,18,54,1,3,4,6,1,0,0,0,0,0,0,0,67,0,963,3,0,1.4070138171437798,0.29028117323315533
2n Cycle,Married,62466.0,0,1,2014-01-15,13,129,129,259,168,121,83,5,6,3,12,4,0,0,0,0,0,0,0,55,1,889,2,0,0.49182487845451334,-0.3498431798867471
2n Cycle,Single,32218.0,0,0,2014-02-15,27,10,24,15,13,1,30,1,2,1,3,7,1,0,0,0,0,0,1,65,0,93,2,0,-0.32246620088089617,-0.25605770439624964
Graduation,Single,83917.0,0,0,2013-04-18,12,514,22,732,42,198,79,1,6,7,7,3,0,0,0,0,0,0,1,52,0,1587,3,0,2.344863408346355,-0.9879970715059486
Graduation,Divorced,46102.0,2,1,2014-03-10,3,14,0,1,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,63,3,16,2,0,-2.017107303894216,1.1206185339255632
Graduation,Single,84574.0,0,0,2013-06-04,72,387,20,713,38,54,163,1,9,11,11,5,0,0,0,0,0,0,0,73,0,1375,3,0,2.3582764926883146,1.0967724124498603
Graduation,Married,56181.0,0,1,2013-01-08,6,121,103,69,8,44,48,1,4,2,7,4,0,0,0,0,0,0,0,63,1,393,2,0,-0.10337780087007237,0.10485266403441419
Master,Divorced,63120.0,0,1,2012-09-28,53,965,69,279,54,41,69,5,8,4,9,7,0,0,0,0,0,0,1,75,1,1477,3,0,1.3448148117707146,1.4648757179824856
Graduation,Married,73691.0,0,1,2013-11-06,58,707,21,250,85,43,73,2,6,2,8,2,1,0,0,0,0,0,0,54,1,1179,3,0,1.0604691845422893,0.10029948691513262
Graduation,Together,63381.0,0,1,2012-10-05,78,571,50,142,33,50,159,4,4,5,13,2,0,0,0,0,0,0,0,65,1,1005,1,0,0.7493086644085278,1.0093186557630833
PhD,Together,76140.0,0,0,2014-05-13,57,586,66,653,17,0,26,1,5,9,6,2,0,0,0,0,0,0,0,77,0,1348,3,0,2.1707118493842654,1.1751571206243392
PhD,Divorced,62859.0,0,1,2012-12-30,37,1063,89,102,16,12,25,4,9,4,6,6,0,0,0,0,0,0,0,66,1,1307,3,0,1.0629269576553944,0.6683361782093598
Graduation,Single,45906.0,0,1,2013-05-07,20,305,3,27,4,3,144,2,5,4,4,5,1,0,0,0,0,0,0,61,1,486,2,0,-0.2628920979245708,0.03609437198407031
Master,Together,77632.0,0,0,2013-03-10,73,1200,105,758,0,42,147,1,4,2,6,2,0,1,1,0,0,0,1,78,0,2252,3,0,3.1822242844040605,1.4143652784008804
PhD,Married,46463.0,1,1,2013-08-18,56,163,2,40,8,11,11,7,3,1,6,6,0,0,0,0,0,0,0,54,2,235,1,0,-1.2211747750100161,0.4592462088444546
Graduation,Together,105471.0,0,0,2013-01-21,36,1009,181,104,202,21,207,0,9,8,13,3,0,0,1,1,0,0,1,55,0,1724,3,0,3.0296683738829966,-0.3971366718493792
Master,Divorced,55282.0,1,0,2013-12-13,9,125,6,73,8,4,19,1,3,1,6,4,0,0,0,0,0,0,0,55,1,235,2,0,-0.3742087379504391,-0.4360962094209294
Master,Married,78710.0,0,1,2014-05-23,42,721,0,152,119,50,50,3,7,6,12,4,0,0,0,0,0,0,0,48,1,1092,3,0,1.0212927855153506,-0.4500568492204404
Graduation,Together,66886.0,0,1,2013-09-16,28,315,4,62,41,31,146,2,7,1,7,5,0,0,0,0,0,0,0,67,1,599,2,0,0.41107068886084536,0.6758635330702889
Master,Single,98777.0,0,0,2014-02-17,23,1000,19,711,125,115,38,0,4,6,9,1,0,1,0,0,0,0,0,65,0,2008,3,0,3.2760774165446853,0.13611129673993544
Graduation,Together,29103.0,1,0,2012-08-27,38,16,0,17,6,3,6,2,1,0,3,9,0,0,0,0,0,0,0,40,1,48,0,0,-1.334966969335128,-1.3770204968389945
Graduation,Married,67445.0,0,1,2012-08-12,63,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,0,51,1,1174,3,0,0.8791027211423145,-0.10243017446945944
PhD,Together,50616.0,0,1,2014-04-13,71,30,2,25,0,1,9,1,1,1,4,2,0,0,0,0,0,0,0,75,1,67,1,0,-0.44833886396457956,1.5633218018212724
Graduation,Divorced,49431.0,0,1,2012-08-03,9,219,3,100,26,0,17,2,7,1,5,8,0,0,0,0,0,0,0,70,1,365,2,0,-0.21912397516337806,0.5852355651396864
Graduation,Divorced,153924.0,0,0,2014-02-07,81,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,50,0,6,3,-1,2.28744497358488,0.013393038700436876
Graduation,Together,61278.0,0,1,2014-01-04,87,111,3,28,2,6,15,2,3,1,4,6,0,0,0,0,0,0,0,72,1,165,1,0,-0.12256053997710462,1.579976574164328
2n Cycle,Together,26490.0,0,0,2012-09-22,92,45,47,52,21,20,25,2,3,1,5,6,0,0,0,0,0,0,0,67,0,210,1,0,-0.3011446076247409,0.4948798926788453
PhD,Together,73059.0,0,1,2013-08-31,36,410,112,420,0,82,71,1,9,3,13,4,0,0,0,0,0,0,0,78,1,1095,3,0,1.1980806084076254,1.5723381332195607
PhD,Single,46734.0,1,2,2013-10-21,86,100,1,39,6,1,76,4,3,2,3,6,1,0,0,0,0,0,0,59,3,223,1,0,-1.8095558981131759,1.668262482496822
Graduation,Together,56253.0,0,1,2012-12-07,83,509,0,65,7,11,5,4,7,2,9,6,0,0,0,0,0,0,0,62,1,597,1,0,0.11761048513577879,0.8010220641047878
Graduation,Married,19986.0,1,0,2013-11-14,74,3,6,5,0,2,6,1,0,0,3,7,0,0,0,0,0,0,0,40,1,22,0,0,-1.5703869824368129,-1.0779664957969883
Graduation,Widow,58330.0,0,1,2013-12-25,87,445,53,213,104,98,151,1,6,4,13,4,0,0,0,0,0,0,0,50,1,1064,1,0,0.5420679173100328,0.006601858889802116
Basic,Married,25965.0,0,0,2012-09-07,29,2,2,11,41,7,11,1,2,0,3,8,0,0,0,0,0,0,0,45,0,74,0,0,-0.6932140159175898,-1.6893752248616651
Master,Together,14661.0,0,0,2013-01-01,88,4,1,11,6,2,2,1,1,0,3,6,0,0,0,0,0,0,0,69,0,26,1,0,-0.7542768787708267,0.5194854876875722
Graduation,Married,18690.0,0,0,2012-12-28,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,0,66,0,60,0,0,-0.6561469850904462,0.2242948043837236
PhD,Together,45068.0,0,1,2013-05-16,25,14,0,3,0,0,3,1,1,0,2,7,0,0,0,0,0,0,0,51,1,20,2,0,-0.8808355572838258,-0.6256799602964764
Basic,Single,21063.0,1,0,2013-09-25,34,1,10,11,19,3,15,2,2,0,3,6,0,0,0,0,0,0,0,38,1,59,0,0,-1.5324283162685135,-1.6103740863834086
PhD,Married,29187.0,1,0,2013-05-09,43,26,0,6,0,0,2,1,1,0,3,8,0,0,0,0,0,0,0,57,1,34,0,0,-1.1733266665997621,-0.12601340959113358
2n Cycle,Married,54690.0,1,1,2013-11-07,76,111,16,37,7,9,18,3,3,1,5,3,0,0,0,0,0,0,0,54,2,198,1,0,-1.065013313437759,0.711824222585003
PhD,Married,59304.0,0,1,2013-07-29,81,418,61,428,80,51,10,3,7,8,10,5,0,0,0,0,0,0,0,61,1,1048,1,0,0.6593341009829777,0.730136714313316
Master,Single,59247.0,0,2,2013-11-08,87,327,9,122,19,14,83,5,5,2,9,6,0,0,0,0,0,0,0,63,2,574,1,0,-0.46374424302152223,1.486444198935367
Graduation,Widow,66731.0,0,1,2012-09-12,33,371,159,194,58,106,141,4,4,3,6,3,0,0,0,0,0,0,0,55,1,1029,3,0,0.7440099557807114,-0.12310075714056792
Graduation,Married,77353.0,0,1,2013-12-16,38,275,59,107,69,101,59,2,6,4,8,4,0,0,0,0,0,0,0,45,1,670,3,0,0.5082900079087544,-0.7104042699342882
PhD,Single,52614.0,0,1,2012-12-01,63,789,0,142,12,9,38,2,2,4,8,8,0,0,0,0,0,0,0,50,1,990,1,0,0.3256807461700836,-0.26941656791042456
Graduation,Married,26751.0,2,0,2014-05-22,26,1,1,5,0,3,1,1,1,0,2,8,0,0,0,0,0,0,0,51,2,11,2,0,-1.9565807046779862,-0.17932147804797147
PhD,Married,81300.0,0,1,2012-10-30,17,1004,12,145,32,12,36,3,10,3,5,5,0,0,0,1,0,0,1,62,1,1241,3,0,1.3800087925407245,0.30668750149741636
Graduation,Single,70337.0,0,0,2014-01-02,75,187,81,149,25,43,91,1,2,2,12,1,0,0,0,0,0,0,0,46,0,576,3,0,0.8976371036933435,-0.872581053023679
2n Cycle,Married,36145.0,1,0,2013-06-16,13,56,4,76,17,1,18,4,4,1,3,9,1,0,0,0,0,0,1,40,1,172,0,0,-1.0418887501716407,-1.58011960669083
PhD,Single,65295.0,0,0,2013-12-23,19,365,32,117,34,110,6,1,3,3,13,2,0,0,0,0,0,0,0,45,0,664,3,0,0.8545326826787617,-1.5334233530969812
Graduation,Divorced,68118.0,0,1,2013-10-18,51,595,23,123,10,23,154,2,8,9,4,6,0,0,0,0,0,0,0,62,1,928,3,0,0.7431545747977983,0.5595227604619109
Graduation,Divorced,68743.0,0,0,2012-08-30,81,1132,134,384,175,134,115,1,11,5,13,7,0,0,0,0,0,0,0,58,0,2074,3,0,2.5812045252573985,0.023694850511199666
2n Cycle,Together,41039.0,0,0,2013-07-25,32,34,11,137,179,61,45,1,8,1,5,8,0,0,0,0,0,0,0,43,0,467,0,0,0.05853156034241792,-1.7029217006020512
Graduation,Together,38946.0,0,1,2013-10-24,84,116,6,82,6,6,41,2,3,1,6,5,0,0,0,0,0,0,0,70,1,257,1,0,-0.5678978763377258,1.2636129369732243
Graduation,Together,65777.0,0,0,2013-12-19,87,565,32,435,28,32,54,1,2,8,6,1,0,0,0,0,0,0,0,58,0,1146,3,0,1.5232721264107418,0.0645168380821294
PhD,Divorced,66476.0,0,1,2013-03-07,99,372,18,126,47,48,78,2,5,2,11,4,0,0,0,0,0,0,0,49,1,689,1,0,0.3244715724537984,0.10853788957126558
PhD,Single,86857.0,0,0,2012-09-12,96,899,102,838,133,102,40,1,5,6,10,2,0,0,0,0,0,0,1,53,0,2114,3,0,2.998893596551531,-0.06238249337891767
PhD,Married,160803.0,0,0,2012-08-04,21,55,16,1622,17,3,4,15,0,28,1,0,0,0,0,0,0,0,0,43,0,1717,3,-1,4.191798426061556,-1.03419895127938
PhD,Together,77845.0,0,0,2014-05-16,40,760,40,480,0,40,26,1,3,5,12,1,0,0,1,1,0,0,0,36,0,1346,3,0,1.7866015006526488,-1.8787408614035874
PhD,Together,69476.0,0,0,2013-09-30,3,260,86,559,63,9,67,1,4,6,4,2,0,0,0,0,0,0,0,56,0,1044,3,0,1.467505726796313,-0.8887354039084892
PhD,Divorced,50611.0,0,1,2012-10-04,98,459,0,24,6,0,4,6,4,5,7,6,0,1,0,0,0,0,1,65,1,493,1,0,-0.09227232078478745,1.1255676195694015
Graduation,Single,61209.0,0,0,2013-08-25,73,466,0,224,119,49,99,1,5,3,4,2,0,0,0,0,0,0,0,55,0,957,3,0,1.1820135696038305,-0.31634077042829667
Master,Together,42315.0,0,1,2013-07-12,90,67,15,80,17,11,80,3,1,4,4,3,0,0,0,0,0,0,0,67,1,270,1,0,-0.5049486759984823,1.13334804982545
Basic,Together,13084.0,0,0,2013-11-02,29,2,0,7,3,7,10,1,1,0,3,6,0,0,0,0,0,0,0,73,0,29,2,0,-0.7562833181165991,0.20449197984290993
Master,Widow,47570.0,1,1,2013-05-29,3,67,1,20,0,2,31,3,2,2,2,7,0,0,0,0,0,0,1,76,2,121,2,0,-1.1001492688672034,1.492790641978132
Master,Married,61923.0,0,2,2013-07-26,94,92,4,18,3,3,6,1,2,1,4,3,0,0,0,0,0,0,0,64,2,126,1,0,-0.8674912451888364,1.6443337146905044
Graduation,Single,34824.0,0,0,2014-03-26,65,4,2,11,2,0,4,1,1,0,2,6,0,0,0,0,0,0,0,30,0,23,0,0,-0.6880684024447439,-2.3328573692383667
PhD,Single,26518.0,1,1,2013-04-08,33,20,1,28,3,3,2,3,2,0,3,8,0,0,0,0,0,0,1,76,2,57,2,0,-1.6562722587281329,1.654535851654501
Graduation,Single,45938.0,0,0,2013-11-03,46,273,11,178,62,83,29,2,8,4,6,6,0,0,0,0,0,0,0,64,0,636,3,0,0.5702567754272605,-0.04858696500347621
Graduation,Together,78468.0,0,0,2014-04-09,29,434,22,388,104,22,34,1,10,7,10,4,0,0,0,1,0,0,0,65,0,1004,3,0,1.7313272857307038,0.06419698405958478
